ID,SITECODE,SITENAME,GNIS_NAME,Mismatch,lat,lon,StationName,COMID,Comment,July.Q.mn,August.Q.mn,July.Q.md,August.Q.md
T385404094485800,USGS385404094485800,"MILL C AT WOODLAND RD, OLATHE,",Mill Creek,NA,38.90129924,-94.81656009,"MILL C AT WOODLAND RD, OLATHE, KS",3730199,suburban,2.453651395,1.254562655,1.316041906,0.753596546
T385800094485300,USGS385800094485300,"MILL C AT 87TH ST LN, JOHNSON",Coon Creek,m,38.9735389,-94.82146735,"MILL C AT 87TH ST LN, JOHNSON CO, KS",3730089,suburban,16.0416316,8.2364535,8.350773045,5.25101343
T385818094520300,USGS385818094520300,"CLEAR C AT 86TH TERR, LENEXA,",Clear Creek,NA,38.97163521,-94.86711214,"CLEAR C AT 86TH TERR, LENEXA, KS",3730085,suburban,0.542540087,0.255584717,0.270524682,0.186874423
T385826094491700,USGS385826094491700,"COON C AT WOODLAND RD, LENEXA,",Coon Creek,NA,38.9735389,-94.82146735,"COON C AT WOODLAND RD, LENEXA, KS",3730063,suburban,4.021046751,2.051872195,1.893027588,1.329632431
T385835094471300,USGS385835094471300,"UNNAMED TRIB AT BARKLEY DR, LE",NA,x,38.97656685,-94.78661401,"UNNAMED TRIB AT BARKLEY DR, LENEXA, KS",3730061,suburban,0.501665824,0.24154317,0.224281986,0.171837515
T385906094524400,USGS385906094524400,"CLEAR C AT 79TH ST, LENEXA, KS",Clear Creek,NA,38.98493119,-94.8780572,"CLEAR C AT 79TH ST, LENEXA, KS",3730009,suburban,2.211731923,1.089271629,0.975507042,0.74550568
T385952094454000,USGS385952094454000,"L MILL C AT LACKMAN RD, SHAWNE",Little Mill Creek,NA,38.99778338,-94.76134991,"L MILL C AT LACKMAN RD, SHAWNEE, KS",3729989,suburban,9.213778509,4.42105987,3.507234635,3.002957179
T390010094482100,USGS390010094482100,"L MILL C AT WARWICK LN, SHAWNE",Little Mill Creek,NA,39.00289063,-94.8061186,"L MILL C AT WARWICK LN, SHAWNEE, KS",3727725,suburban,10.22427112,4.898313041,3.897430582,3.320138373
T390026094485800,USGS390026094485800,"MILL C NR SHAWNEE MISSION, KS",Mill Creek,NA,39.00790016,-94.81583986,"MILL C NR SHAWNEE MISSION, KS",3727701,suburban,35.63535051,18.12608407,16.83643152,12.17350818
T390051094522200,USGS390051094522200,"CLEAR C AT CLARE RD, SHAWNEE,",Clear Creek,NA,39.01360628,-94.87288183,"CLEAR C AT CLARE RD, SHAWNEE, KS",3727717,PLD,4.786290722,2.3218216,2.058965083,1.580407393
T390056094493200,USGS390056094493200,"CLEAR C AT WOODLAND RD, SHAWNE",Clear Creek,NA,39.0152406,-94.82586289,"CLEAR C AT WOODLAND RD, SHAWNEE, KS",3727681,suburban,8.671119034,4.265150895,3.721742592,2.922712379
T390948085274301,USGS390948085274301,VERNON FK MUSCATATUCK R AT CR,Vernon Fork,NA,39.16348056,-85.46208333,VERNON FK MUSCATATUCK R AT CR 1220N NR ZENAS IN,18449955,PLD,25.83332282,17.49426874,14.86523578,10.30262544
T391545085454301,USGS391545085454301,DUCK CK AT CR 850E NR NEWBERN,Duck Creek,NA,39.26251944,-85.76198333,DUCK CK AT CR 850E NR NEWBERN IN,18454649,"prox intensive agric, impoundment",13.2314413,7.466638096,8.200901024,5.085484901
T391726085485101,USGS391726085485101,HAW CK AT CR 600N NR NORTONBUR,NA,x,39.29056944,-85.81433333,HAW CK AT CR 600N NR NORTONBURG IN,18458249,PLD,15.43988824,8.338629221,9.50915978,5.91441307
T391732085414401,USGS391732085414401,CLIFTY CREEK AT CO RD 1150 E N,Clifty Creek,NA,39.29225412,-85.69545517,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",18454477,PLD,52.83476626,32.2246759,34.52066167,18.86401169
T392402085503001,USGS392402085503001,SLASH CK AT CR 850S NR LEWIS C,Slash Creek,NA,39.40073056,-85.84171667,SLASH CK AT CR 850S NR LEWIS CREEK IN,18458225,intensive agric,14.6221806,7.577076548,11.00830865,5.73746775
T392735083544101,USGS392735083544101,TODD FORK CK AT HALE RD NR WIL,Todd Fork,NA,39.45986944,-83.91163333,"TODD FORK CK AT HALE RD NR WILMINGTON, OH",3932354,PLD,17.22704381,7.074301524,15.75828921,5.398512368
T392751085291801,USGS392751085291801,LITTLE FLATROCK R 700 FT US CR,Little Flatrock River,NA,39.46433747,-85.48837055,"LITTLE FLATROCK R 700 FT US CR 1000S NR MILROY, IN",18458289,PLD,35.48341766,18.39389853,27.22313699,13.32517524
T393557105033101,USGS393557105033101,DUTCH CREEK AT WEAVER PARK NR,Dutch Creek,NA,39.59916667,-105.0586111,"DUTCH CREEK AT WEAVER PARK NR COLUMBINE VALLEY, CO",940190147,suburban,0.873577266,0.789455427,0.733632781,0.700438475
T393613104511401,USGS393613104511401,COTTONWOOD CK AB NEWARK WY AT,Cottonwood Creek,NA,39.60318402,-104.8538633,COTTONWOOD CK AB NEWARK WY AT,230039,urban,0.512559417,0.748890911,0.371760501,0.711543412
T393619084461200,USGS393619084461200,FOURMILE CREEK AT CAMDEN COLLE,Four Mile Creek,NA,39.59301556,-84.77033563,FOURMILE CREEK AT CAMDEN COLLEGE CORNER RD.,3882844,PLD,21.79766858,9.79108882,16.62715013,6.336242765
T393659085340301,USGS393659085340301,MUD CK AT 650W NR ARLINGTON IN,Conns Creek,m,39.61626944,-85.56756667,MUD CK AT 650W NR ARLINGTON IN,18457917,PLD,13.04086775,6.101480814,9.655851248,4.413412756
T393723085120201,USGS393723085120201,WILLIAMS CK AT WILLIAMS RD NR,Williams Creek,NA,39.62266111,-85.20420556,WILLIAMS CK AT WILLIAMS RD NR CONNERSVILLE IN,3923095,PLD,24.04649678,10.42296195,17.55337401,7.78482241
T393828086381301,USGS393828086381301,MILL CK AT CR 625W NR STILESVI,Mill Creek,NA,39.64118056,-86.637,MILL CK AT CR 625W NR STILESVILLE IN,18464554,PLD,38.1617615,15.65018921,25.19987944,10.55369225
T393930084410901,USGS393930084410901,PAINT CK AT CAMDEN SUGAR VALLE,Paint Creek,NA,39.65838056,-84.68603333,"PAINT CK AT CAMDEN SUGAR VALLEY RD NR CAMDEN, OH",3882548,upstrm impoundment,8.300424589,3.5628975,5.898513095,2.362049471
T393948105053501,USGS393948105053501,BEAR CREEK BL ESTES RD AT LAKE,Bear Creek,NA,39.66333333,-105.0930556,"BEAR CREEK BL ESTES RD AT LAKEWOOD, CO",188631,suburban,66.14207444,60.20478407,54.41716712,59.05317921
T394107105021001,USGS394107105021001,SANDERSON GULCH ABV LOWELL AVE,NA,x,39.68501189,-105.0359892,SANDERSON GULCH ABV LOWELL AVE AT DENVER,188121,urban,0.608450298,0.436191193,0.511429037,0.359316251
T394211086454801,USGS394211086454801,CLEAR CK AT CR 300N NR FILLMOR,Clear Creek,NA,39.7031,-86.76358056,CLEAR CK AT CR 300N NR FILLMORE IN,18464514,upstrm impoundment,22.77837903,9.07847039,13.27986627,6.895388968
T394220106431500,USGS394220106431500,EAGLE RIVER BELOW MILK CREEK N,Eagle River,NA,39.70485203,-106.7259783,"EAGLE RIVER BELOW MILK CREEK NEAR WOLCOTT, CO",1318968,upstrm suburban,620.993663,298.3348918,540.8938644,261.7454683
T394340085524601,USGS394340085524601,SUGAR CREEK AT CO RD 400 S AT,Sugar Creek,NA,39.72782144,-85.8794246,"SUGAR CREEK AT CO RD 400 S AT NEW PALESTINE, IN",18460036,PLD,74.32291138,32.28482648,55.2234241,23.98820922
T394409105020501,USGS394409105020501,LAKEWOOD GULCH ABV KNOX ST AT,NA,x,39.73583333,-105.0347222,"LAKEWOOD GULCH ABV KNOX ST AT DENVER, CO",188073,urban,1.557882293,1.262080084,1.333097575,1.143672191
T394510084545801,USGS394510084545801,ELKHORN CK AT ESTEB RD NR ABIN,Elkhorn Creek,NA,39.7529,-84.91631667,"ELKHORN CK AT ESTEB RD NR ABINGTON, IN",3922009,PLD,14.01922846,6.197401638,10.1994985,4.161224015
T394553105075101,USGS394553105075101,LENA GULCH AT LEWIS MEADOWS PA,NA,x,39.76495284,-105.1308095,LENA GULCH AT LEWIS MEADOWS PARK AT WHEAT RIDGE CO,2885672,urban,1.745481412,1.379289005,1.256979506,1.328744149
T394629105063101,USGS394629105063101,CLEAR CREEK BLW KIPLING AT WHE,Clear Creek,NA,39.77490712,-105.1083948,CLEAR CREEK BLW KIPLING AT WHEAT RIDGE CO,2885526,urban,380.1807096,227.2284494,357.7213571,215.043107
T394634105465800,USGS394634105465800,HOOP CREEK AT MOUTH NR BERTHOU,NA,x,39.77617937,-105.7835388,"HOOP CREEK AT MOUTH NEAR BERTHOUD FALLS, CO",2885074,PLD,15.16102705,5.179161005,15.45290011,4.869026989
T394919105074601,USGS394919105074601,RALSTON CREEK ABV SIMMS AT ARV,Ralston Creek,NA,39.82173105,-105.1294519,RALSTON CREEK ABV SIMMS AT ARVADA CO,2884974,urban,9.073970624,5.180865352,7.950319051,4.611515034
T394921105015701,USGS394921105015701,LITTLE DRY CK BL LOWELL ST NR,NA,x,39.8225,-105.0325,"LITTLE DRY CK BL LOWELL ST NR WESTMINSTER, CO",2884976,urban,0.650191229,0.52217268,0.598546585,0.464334723
T395121083561701,USGS395121083561701,MUD RUN CK AT HUNTER RD NR ENO,Mud Run,NA,39.8561,-83.93831667,"MUD RUN CK AT HUNTER RD NR ENON, OH",3985472,PLD,16.22796711,9.217957184,13.47767766,7.045504908
T395324105035001,USGS395324105035001,BIG DRY CK BL HYLAND CR AT WES,Big Dry Creek,NA,39.88995757,-105.0635509,"BIG DRY CK BL HYLAND CR AT WESTMINSTER, CO",228553,suburban,3.64034414,3.417997057,3.169876818,3.061194212
T395327085190801,USGS395327085190801,FLATROCK R AT CR 350E NR NEW C,Flatrock River,NA,39.89085,-85.31891667,"FLATROCK R AT CR 350E NR NEW CASTLE, IN",18457857,intensive agric,27.55632249,13.82011035,22.57360687,10.32336019
T395350084353800,USGS395350084353800,TWIN CREEK AT EUPHEMIA-CASTINE,Twin Creek,NA,39.89722222,-84.59388889,TWIN CREEK AT EUPHEMIA-CASTINE RD.,3881776,intensive agric,17.07420762,7.222776966,12.7843885,4.786134571
T395554105085601,USGS395554105085601,ROCK CREEK ABV ROCK CREEK PKWY,Rock Creek,NA,39.93166667,-105.1488889,"ROCK CREEK ABV ROCK CREEK PKWY, AT SUPERIOR, CO",2891290,prox suburban,0.71697074,0.747292676,0.584964428,0.653313642
T395625084010101,USGS395625084010101,HONEY CK AT NEW CARLISLE PIKE,Honey Creek,NA,39.94035,-84.01716667,"HONEY CK AT NEW CARLISLE PIKE NR NEW CARLISLE, OH",3986258,PLD,31.9723345,17.11229044,24.66471541,14.11118984
T395707105100401,USGS395707105100401,COAL CREEK ABV MCCASLIN RD AT,Coal Creek,NA,39.95231735,-105.1677797,"COAL CREEK ABV MCCASLIN RD AT SUPERIOR, CO",2891266,PLD,5.314889179,2.167591531,4.661491787,1.722142144
T395958105113501,USGS395958105113501,DRY CREEK ABV BASELINE RD NR B,NA,x,39.99944444,-105.1930556,DRY CREEK ABV BASELINE RD NR BOULDER CO,NA,prox impoundment,NA,NA,NA,NA
T400000105125400,USGS400000105125400,S BOULDER CR AT BASELINE ROAD,South Boulder Creek,NA,40.00006698,-105.215215,S BOULDER CR AT BASELINE ROAD NR BOULDER COLO,2889480,"prox suburban, irrigated agric",47.03114434,40.02214637,45.81253767,37.76969917
T400023105142301,USGS400023105142301,BEAR CR ABV WELLMAN FEEDER CAN,Bear Canyon Creek,NA,40.00634646,-105.2394396,"BEAR CR ABV WELLMAN FEEDER CANAL, AT BOULDER, CO",2889478,prox suburban,0.907675717,0.769656957,0.77149183,0.687734453
T400217105123701,USGS400217105123701,"BOULDER CREEK BLW 61ST STREET,",Boulder Creek,NA,40.03840426,-105.2101648,"BOULDER CREEK BLW 61ST STREET, NR BOULDER, CO",2889270,suburban,125.375825,95.22467041,114.5321971,87.61424264
T400421084115601,USGS400421084115601,SPRING CK AT PIQUA TROY RD NR,Spring Creek,NA,40.07245,-84.1988,"SPRING CK AT PIQUA TROY RD NR TROY, OH",3984048,PLD,17.95418534,8.781697422,13.3167243,5.74851322
T400540084415601,USGS400540084415601,W BR GREENVILLE CK AT NASHVILL,West Branch Greenville Creek,NA,40.09465,-84.69906667,"W BR GREENVILLE CK AT NASHVILLE RD NR GRNVILLE, OH",3984018,intensive agric,16.97642185,7.342487766,12.41509346,5.086549808
T400607105094401,USGS400607105094401,"DRY CREEK BLW NIWOT RD, AT NIW",Dry Creek,NA,40.10194444,-105.1622222,"DRY CREEK BLW NIWOT RD, AT NIWOT, CO",2889054,"suburban, impoundment",1.658228403,1.444826828,1.538790488,1.286271824
T400806085455601,USGS400806085455601,INDIAN CK AT CR 200N NR HAMILT,NA,x,40.13508056,-85.7658,INDIAN CK AT CR 200N NR HAMILTON IN,18474933,PLD,12.6922894,6.215100307,8.493671081,3.706472883
T400855105090501,USGS400855105090501,DRY CREEK BLW AIRPORT RD NR LO,Dry Creek,NA,40.14829321,-105.1511952,DRY CREEK BLW AIRPORT RD NR LONGMONT CO,2888886,"suburban, impoundment",0.872257711,0.793273113,0.898577804,0.735157496
T400904111324901,USGS400904111324901,Hobble Creek at 2400 East nr S,Hobble Creek,NA,40.15111111,-111.5469444,"Hobble Creek at 2400 East nr Springville, UT",10348932,PLD,69.59297396,54.31409384,63.2781866,51.32113962
T400925105023201,USGS400925105023201,SPRING GULCH AT SANDSTONE RANC,Saint Vrain Creek,NA,40.15721554,-105.0422742,SPRING GULCH AT SANDSTONE RANCH PK NR LONGMONT CO,2888858,intensive agric,NA,NA,NA,NA
T400927111354501,USGS400927111354501,"Hobble Creek at 800 East, Spri",Hobble Creek,NA,40.15723692,-111.5971081,"Hobble Creek at 800 East, Springville, UT",10348934,prox suburban,70.47844504,53.6572881,63.05092362,50.16672254
T400959111363201,USGS400959111363201,"Hobble Creek at Center St., Sp",Hobble Creek,NA,40.16596909,-111.6091243,"Hobble Creek at Center St., Springville, UT",10348934,prox suburban,70.47844504,53.6572881,63.05092362,50.16672254
T401442111402201,USGS401442111402201,"Provo River at 800 North, UT",Provo River,NA,40.24557304,-111.6733633,"Provo River at 800 North, UT",10376596,prox suburban,342.8597493,241.5848509,313.3736003,243.7850833
T401653111400301,USGS401653111400301,"Provo River at 3700 N., Provo,",Provo River,NA,40.28136152,-111.6683753,"Provo River at 3700 N., Provo, UT",10376596,prox suburban,342.8597493,241.5848509,313.3736003,243.7850833
T401850111392201,USGS401850111392201,"Provo River at Hwy 189, Provo,",Provo River,NA,40.31412698,-111.6560839,"Provo River at Hwy 189, Provo, UT",10376080,"upstrm diversion, impoundment",329.6365497,229.1017485,297.21434,231.4816097
T402114105350101,USGS402114105350101,Big Thompson R. at Moraine Pk.,NA,x,40.35352221,-105.5845592,"BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO",13584,PLD,178.2541549,62.74522796,157.9641176,56.90735854
T402549105043101,USGS402549105043101,"DRY CREEK AT US 287, AT LOVELA",Dry Creek,NA,40.43027778,-105.0752778,"DRY CREEK AT US 287, AT LOVELAND, CO",12664,prox suburban,0.517328509,0.961081005,0.376050025,0.887054584
T402901083482601,USGS402901083482601,S FK GREAT MIAMI R AT CR 96 NR,South Fork Great Miami River,NA,40.48385,-83.80726667,"S FK GREAT MIAMI R AT CR 96 NR BELLE CENTER, OH",3981022,PLD,35.43184779,16.05593171,23.71453544,12.85527909
T403035105035301,USGS403035105035301,MAIL CREEK NR MOUTH AT FORT CO,NA,x,40.50972222,-105.0647222,"MAIL CREEK NR MOUTH AT FORT COLLINS, CO",2900279,suburban,0.059414784,0.088251462,0,0.110331232
T403308105001601,USGS403308105001601,"BOXELDER CREEK AT MOUTH, NR FO",Boxelder Creek,NA,40.55258417,-105.0044945,"BOXELDER CREEK AT MOUTH, NR FORT COLLINS, CO",2900119,"irrigated agric, suburban",12.60236173,24.16254196,9.559254363,21.81255498
T403559099112201,USGS403559099112201,North Dry Creek at Cnty Rd. 74,North Dry Creek,NA,40.58316208,-99.18990851,"North Dry Creek at Cnty Rd. 742, Phelps Co., NE",7262741,intensive agric,11605.20542,8478.70767,11240.95103,8278.94353
T403755111514201,USGS403755111514201,LITTLE COTTONWOOD CREEK AT WHE,Little Cottonwood Creek,NA,40.63216819,-111.8616717,"LITTLE COTTONWOOD CREEK AT WHEELER FARM, UT",10390346,urban,81.09048612,35.9606135,76.06089927,33.54008058
T403818111154201,USGS403818111154201,"BEAVER CREEK ABOVE KAMAS, UT",Beaver Creek,NA,40.63839404,-111.2620299,"Beaver Creek above Kamas, UT",10092644,PLD,29.86865089,17.22333473,24.42066363,16.37064583
T403927111523601,USGS403927111523601,LITTLE COTTONWOOD CREEK AT MUR,Little Cottonwood Creek,NA,40.65700559,-111.8770821,"LITTLE COTTONWOOD CREEK AT MURRAY PARK, SLC, UT",10389562,urban,74.37723557,38.24743391,75.26301918,36.36371639
T403938111300201,USGS403938111300201,"Silver Creek at Bonanza Dr., P",Silver Creek,NA,40.6601803,-111.500151,"Silver Creek at Bonanza Dr., Park City, UT",10093122,suburban,2.557639682,2.557963131,2.015747064,2.403291819
T403945111501001,USGS403945111501001,BIG COTTONWOOD CREEK AT COTTON,Big Cottonwood Creek,NA,40.66207992,-111.8368356,"BIG COTTONWOOD CREEK AT COTTONWOOD MALL, SLC, UT",10389524,urban,95.14031589,43.6399334,88.51303265,40.38202534
T404000111515801,USGS404000111515801,BIG COTTONWOOD CREEK AT 900 EA,Big Cottonwood Creek,NA,40.6665561,-111.8659038,"BIG COTTONWOOD CREEK AT 900 EAST, SLC, UT",10389524,urban,95.14031589,43.6399334,88.51303265,40.38202534
T404026111273001,USGS404026111273001,Silver Creek above Richardson,Silver Creek,NA,40.67726965,-111.4614856,"Silver Creek above Richardson Flat, UT",10093122,upstrm suburban,2.557639682,2.557963131,2.015747064,2.403291819
T404055111320301,USGS404055111320301,McLEOD CREEK AT HWY 224 NEAR P,NA,x,40.68194444,-111.5341667,"McLEOD CREEK AT HWY 224 NEAR PARK CITY, UT",10276878,"irrigated agric, suburban",5.407558238,2.56050769,4.961040591,2.449183096
T404140111481601,USGS404140111481601,"MILL CREEK AT 3060 EAST, SLC,",Mill Creek,NA,40.69395204,-111.8047001,"MILL CREEK AT 3060 EAST, SLC, UT",10390260,prox suburban,30.81014778,17.92400148,26.24963182,16.6743483
T404143111500101,USGS404143111500101,"MILL CREEK AT 2000 EAST, SLC,",Mill Creek,NA,40.69554101,-111.8338305,"MILL CREEK AT 2000 EAST, SLC, UT",10390260,prox suburban,30.81014778,17.92400148,26.24963182,16.6743483
T404218111525601,USGS404218111525601,"MILLCREEK AT 300 EAST, SLC, UT",Mill Creek,NA,40.70467341,-111.8822115,"MILLCREEK AT 300 EAST, SLC, UT",10389480,prox suburban,44.37160218,30.7809856,38.52926583,27.50976812
T404318111310401,USGS404318111310401,"Kimball Creek at I-80, UT",East Canyon Creek,NA,40.72166667,-111.5177778,"Kimball Creek at I-80, UT",10276860,"irrigated agric, suburban",11.77168789,6.117898034,8.317508032,5.327231217
T404349111512201,USGS404349111512201,"EMIGRATION CREEK AT 1200 EAST,",Emigration Creek,NA,40.73024993,-111.8563812,"EMIGRATION CREEK AT 1200 EAST, SLC, UT",10389446,prox suburban,10.6054127,14.56292062,9.004951665,14.207221
T404417108524900,USGS404417108524900,GREEN RIVER ABOVE GATES OF LOD,Green River,NA,40.73856674,-108.8809266,"GREEN RIVER ABOVE GATES OF LODORE, CO",10042212,upstrm impoundment,3233.001631,2441.123306,3096.934778,1983.554357
T404430111495301,USGS404430111495301,"EMIGRATION CREEK AT 1300 SO, S",Emigration Creek,NA,40.74219751,-111.8323848,"EMIGRATION CREEK AT 1300 SO, SLC, UT",10389446,prox suburban,10.6054127,14.56292062,9.004951665,14.207221
T404431111282901,USGS404431111282901,"Silver Creek near Atkinson, UT",Silver Creek,NA,40.74229479,-111.4747072,"Silver Creek near Atkinson, UT",10093082,"irrigated agric, suburban",5.075724612,3.22864738,3.953555294,2.799404825
T404502111220801,USGS404502111220801,Weber River above Rockport Res,Weber River,NA,40.75045529,-111.3694668,"Weber River above Rockport Reservoir, UT",10093088,prox irrigated agric,270.9990783,115.0210494,232.1102197,104.7551494
T404519111334801,USGS404519111334801,East Canyon Creek above wastew,East Canyon Creek,NA,40.75523081,-111.5635479,East Canyon Creek above wastewater treatment plant,10277304,"irrigated agric, suburban",20.65072291,12.86617077,17.75117754,12.45551151
T404523099253501,USGS404523099253501,ELM CREEK-3.6 MI NW OF ELM CRE,Elm Creek,NA,40.75644021,-99.42665887,"Elm Creek-3.6 mi NW of Elm Creek, NE",7260711,PLD,7.574169798,3.577087513,2.918583312,2.344578235
T404609111345901,USGS404609111345901,East Canyon Creek at Daybreake,East Canyon Creek,NA,40.76916667,-111.5830556,"East Canyon Creek at Daybreaker Drive, UT",10276836,"suburban, irrigated agric",23.73353639,13.46013232,19.95457952,12.87682893
T404707111094301,USGS404707111094301,WEBER RIVER BELOW SMITH-MOREHO,Weber River,NA,40.78527778,-111.1619444,"Weber River below Smith-Morehouse, UT",10092410,PLD,247.3842841,72.96970246,221.567425,67.31610381
T404847111240501,USGS404847111240501,"Silver Creek at Wanship, UT",Silver Creek,NA,40.81362807,-111.4022143,"Silver Creek at Wanship, UT",10092356,"irrigated agric, suburban",8.23844539,4.724383931,6.996998561,4.07697497
T405041099460501,USGS405041099460501,"BUFFALO CREEK NR. LEXINGTON, N",Buffalo Creek,NA,40.84501532,-99.76833635,"Buffalo Creek nr. Lexington, NE",7264089,PLD,11725.25032,8848.265609,11464.84799,8735.650404
T405129099493201,USGS405129099493201,"SPRING CREEK AT CNTY. RD. 761,",Spring Creek,NA,40.85832648,-99.82597167,"Spring Creek at Cnty. Rd. 761, Dawson Co., NE",7260043,intensive agric,11713.47982,8847.102508,11417.60023,8722.981303
T405205099460401,USGS405205099460401,"FRENCH CREEK NR. LEXINGTON, NE",French Creek,NA,40.86804583,-99.7681043,"French Creek nr. Lexington, NE",7264087,intensive agric,2.242949697,1.010788696,0.646131865,0.515904008
T405854111534801,USGS405854111534801,Farmington Creek at frontage r,NA,x,40.98166667,-111.8966667,"Farmington Creek at frontage road, Farmington, UT",NA,prox suburban,NA,NA,NA,NA
T410041111581101,USGS410041111581101,Baer Creek at frontage road Ka,NA,x,41.01174649,-111.9358839,"Baer Creek at frontage road Kaysville, UT",NA,prox suburban,NA,NA,NA,NA
T410148111535301,USGS410148111535301,"BAER CREEK AT FRUIT HEIGHTS, U",NA,x,41.03041901,-111.898165,"Baer Creek at Fruit Heights, UT",NA,PLD,NA,NA,NA,NA
T410231111565001,USGS410231111565001,"HOLMES CREEK AT MAIN STREET, L",NA,x,41.04194444,-111.9472222,"HOLMES CREEK AT MAIN STREET, LAYTON, UT",NA,prox suburban,NA,NA,NA,NA
T410250111571501,USGS410250111571501,N. Fork Holmes Cr. at Main St.,NA,x,41.04730707,-111.9538433,"N. Fork Holmes Cr. at Main St. Layton, UT",NA,prox suburban,NA,NA,NA,NA
T410342111574201,USGS410342111574201,"Kays Creek, Layton, UT",NA,x,41.0615118,-111.9620156,"Kays Creek, Layton, UT",NA,prox suburban,NA,NA,NA,NA
T410453111570001,USGS410453111570001,Kays Creek at 1000 East Layton,NA,x,41.08138889,-111.95,"Kays Creek at 1000 East Layton, UT",NA,prox suburban,NA,NA,NA,NA
T410501111555201,USGS410501111555201,"South Fork Kays Creek, Layton,",NA,x,41.08361111,-111.9311111,"South Fork Kays Creek, Layton, UT",NA,prox suburban,NA,NA,NA,NA
T410522111541201,USGS410522111541201,SOUTH FORK KAYS CREEK AT FERNW,NA,x,41.09108492,-111.9045181,South Fork Kays Creek at Fernwood Picnic Area,NA,PLD,NA,NA,NA,NA
T410714104480101,USGS410714104480101,"CROW CREEK ABOVE MORRIE AVE, A",NA,x,41.12090442,-104.8005113,"CROW CREEK ABOVE MORRIE AVE, A",2875825,suburban,20.21215209,45.92913106,15.60246388,40.44907018
T411407111580501,USGS411407111580501,"Ogden River at Washington Ave,",Ogden River,NA,41.23545072,-111.9681204,"Ogden River at Washington Ave, Ogden UT",10274376,prox suburban,241.3908741,101.0116124,174.6648097,81.18714166
T411413111554601,USGS411413111554601,"Ogden River at Valley Drive, O",Ogden River,NA,41.23694444,-111.9294444,"Ogden River at Valley Drive, Ogden UT",10274358,upstrm impoundment,238.4455648,100.9084626,171.4532183,82.41879379
T411413111564101,USGS411413111564101,"Ogden River at Harrison Ave, O",Ogden River,NA,41.23656335,-111.9446781,"Ogden River at Harrison Ave, Ogden UT",10274376,upstrm impoundment,241.3908741,101.0116124,174.6648097,81.18714166
T411632096020701,USGS411632096020701,Cole Creek at Hillside Drive a,Cole Creek,NA,41.27555159,-96.03552578,"Cole Creek at Hillside Drive at Omaha, Nebr.",17217614,urban,3.389691838,2.560037268,1.183788017,1.041872257
T411829096004801,USGS411829096004801,Cole Creek at Parkview Lane at,Cole Creek,NA,41.30793765,-96.01355155,"Cole Creek at Parkview Lane at Omaha, Nebr.",17217566,suburban,1.396093438,1.031230199,0.492014421,0.411303688
T412103098234701,USGS412103098234701,"Spring Creek nr. Wolbach, NE",Spring Creek,NA,41.35069094,-98.39661141,"Spring Creek nr. Wolbach, NE",17306830,intensive agric,47.27814909,38.16437644,24.73702957,32.340184
T412240097205901,USGS412240097205901,"Clear Creek nr. Columbus, NE",Clear Creek,NA,41.3780598,-97.35007462,"Clear Creek nr. Columbus, NE",7298520,intensive agric,12221.98484,8849.502223,12668.93277,8758.605025
T412258098433301,USGS412258098433301,"DAVIS CREEK NR. SCOTIA, NE",Davis Creek,NA,41.38246423,-98.72592227,"Davis Creek nr. Scotia, NE",17323595,PLD,11.10777143,6.036018455,5.214929521,5.17344428
T412338097533201,USGS412338097533201,"Plum Creek nr. Fullerton, NE",Plum Creek,NA,41.39384638,-97.89294919,"Plum Creek nr. Fullerton, NE",17308606,PLD,39.08710116,21.85208187,19.11861189,22.43763525
T412441098033901,USGS412441098033901,"Timber Creek nr. Fullerton, NE",Timber Creek,NA,41.41151386,-98.06103876,"Timber Creek nr. Fullerton, NE",17298462,PLD,34.06423559,16.08028632,17.21332612,13.4035906
T412512097055301,USGS412512097055301,"Lost Creek nr. Schulyer, NE",Lost Creek,NA,41.42036467,-97.09844371,"Lost Creek nr. Schulyer, NE",17422860,intensive agric,2210.043106,980.7517233,1166.323597,710.1527484
T412546096542001,USGS412546096542001,"Skull Creek nr. Linwood, NE",Skull Creek,NA,41.42938569,-96.90556231,"Skull Creek nr. Linwood, NE",940200252,PLD,32.56823312,27.39939605,14.67821072,10.8534028
T412829097405601,USGS412829097405601,"Looking Glass Creek nr. Genoa,",Looking Glass Creek,NA,41.47475164,-97.68260883,"Looking Glass Creek nr. Genoa, NE",17309540,intensive agric,24.38742078,12.56376521,10.01158868,12.76157548
T413311097171001,USGS413311097171001,"Loseke Creek nr. Columbus, NE",Loseke Creek,NA,41.55554484,-97.27918476,"Loseke Creek nr. Columbus, NE",17421810,PLD,45.07010059,24.28893695,16.78363541,18.0805555
T413548098575901,USGS413548098575901,"Dane Creek nr. Ord, NE",Dane Creek,NA,41.5966901,-98.96671672,"Dane Creek nr. Ord, NE",17321997,intensive agric,4.866107303,2.580219327,2.42416696,2.256540523
T413659104370001,USGS413659104370001,BEAR CREEK AB LITTLE BEAR CREE,Bear Creek,NA,41.6161409,-104.6167118,BEAR CREEK AB LITTLE BEAR CREE,17475871,PLD,7.467845932,8.680507583,4.349414279,7.295658389
